Level,Date and Time,Source,Event ID,Task,Category
Information,1/1/2023 6:29:38 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://+:443/sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,1/1/2023 6:29:38 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:3387/rdp/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,1/1/2023 6:29:38 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://+:3392/rdp/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,1/1/2023 6:29:38 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://*:5358/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,1/1/2023 6:29:38 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:80/Temporary_Listen_Addresses/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,1/1/2023 6:29:38 PM,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://*:5357/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,1/1/2023 6:29:38 PM,Microsoft-Windows-DHCPv6-Client,51046,Service State Event,DHCPv6 client service is started
Information,1/1/2023 6:29:38 PM,Microsoft-Windows-Dhcp-Client,50036,Service State Event,DHCPv4 client service is started
Information,1/1/2023 6:29:38 PM,Microsoft-Windows-Dhcp-Client,50103,Service State Event,DHCPv4 client registered for shutdown notification
Information,1/1/2023 6:29:38 PM,Microsoft-Windows-Dhcp-Client,50036,Service State Event,DHCPv4 client service is started
Information,1/1/2023 6:29:39 PM,RST Middleware,27,None,"Found passthru disk: SCSI Port: 0, SCSI Bus: 3, SCSI Target: 0, PCIe SSD, 256060514304 bytes, IM2P33F3 NVMe ADATA 256GB               "
Information,1/1/2023 6:29:37 PM,Win32k,267,None,Touch/Touchpad Hardware Quality Assurance verification succeeded.
Information,1/1/2023 6:29:37 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'bindflt' (10.0, ‎1990‎-‎09‎-‎03T00:15:47.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:37 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'storqosflt' (10.0, ‎2031‎-‎12‎-‎25T20:42:56.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:37 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'CldFlt' (10.0, ‎2089‎-‎08‎-‎24T10:59:14.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:37 PM,Microsoft-Windows-FilterManager,1,None,"File System Filter 'CldFlt' (Version 10.0, ‎2089‎-‎08‎-‎24T10:59:14.000000000Z) unloaded successfully."
Information,1/1/2023 6:29:37 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'CldFlt' (10.0, ‎2089‎-‎08‎-‎24T10:59:14.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:37 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'luafv' (10.0, ‎1976‎-‎09‎-‎16T08:02:14.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:37 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'wcifs' (10.0, ‎2051‎-‎09‎-‎09T04:23:39.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:37 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'bfs' (10.0, ‎2093‎-‎01‎-‎08T11:31:30.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:36 PM,Microsoft-Windows-Directory-Services-SAM,16983,None,"The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods.

For more information please see https://go.microsoft.com/fwlink/?linkid=2150956.
"
Information,1/1/2023 6:29:36 PM,Microsoft-Windows-Directory-Services-SAM,16977,None,"The domain is configured with the following minimum password length-related settings.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

For more information see https://go.microsoft.com/fwlink/?LinkId=2097191.
"
Information,1/1/2023 6:29:36 PM,Microsoft-Windows-Directory-Services-SAM,16962,None,"Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651."
Warning,1/1/2023 6:29:36 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: msv1_0"
Warning,1/1/2023 6:29:36 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: sfapm"
Warning,1/1/2023 6:29:36 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: schannel"
Warning,1/1/2023 6:29:36 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: wdigest"
Warning,1/1/2023 6:29:36 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: cloudap"
Warning,1/1/2023 6:29:36 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: pku2u"
Warning,1/1/2023 6:29:36 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: tspkg"
Warning,1/1/2023 6:29:36 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: msv1_0"
Warning,1/1/2023 6:29:36 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: kerberos"
Warning,1/1/2023 6:29:36 PM,LsaSrv,6155,None,"LSA package is not signed as expected. This can cause unexpected behavior with Credential Guard.

PackageName: negoexts"
Information,1/1/2023 6:29:36 PM,LsaSrv,6156,None,"Virtualization Based Security for Credential Guard auto enablement status.

Hardware Requirements:	1
Domain Joined:	0
Azure AD Joined:	0"
Warning,1/1/2023 6:29:36 PM,Microsoft-Windows-Wininit,15,None,Credential Guard and/or VBS Key Isolation are configured but the secure kernel is not running; continuing without them.
Information,1/1/2023 6:29:36 PM,Microsoft-Windows-Wininit,14,None,"Credential Guard configuration:

Registry Configuration: 0x2
Test Configuration: 0
Auto Enablement: 1"
Information,1/1/2023 6:29:36 PM,Win32k,267,None,Touch/Touchpad Hardware Quality Assurance verification succeeded.
Warning,1/1/2023 6:29:26 PM,rt640x64,1,None,Realtek PCIe GbE Family Controller is disconnected from network.
Information,1/1/2023 6:29:25 PM,Microsoft-Windows-Kernel-General,24,(11),The time zone information was refreshed with exit reason 0. Current time zone bias is 180.
Information,1/1/2023 6:29:24 PM,Microsoft-Windows-Ntfs,98,None,Volume \\?\Volume{dcb0a130-2ef2-4533-af70-6eb186e56948} (\Device\HarddiskVolume4) is healthy.  No action is needed.
Warning,1/1/2023 6:29:24 PM,Microsoft-Windows-Kernel-PnP,219,(212),The driver \Driver\WUDFRd failed to load for the device USB\VID_27C6&PID_5301&MI_00\6&23cb0910&0&0000.
Information,1/1/2023 6:29:24 PM,Microsoft-Windows-DriverFrameworks-UserMode,10118,Startup of the UMDF reflector,"UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
Warning,1/1/2023 6:29:24 PM,Microsoft-Windows-Kernel-PnP,219,(212),The driver \Driver\WUDFRd failed to load for the device {DD8E82AE-334B-49A2-AEAE-AEB0FD5C40DD}\DetectionVerification\5&12b5aadc&0&0.
Information,1/1/2023 6:29:24 PM,Microsoft-Windows-DriverFrameworks-UserMode,10118,Startup of the UMDF reflector,"UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
Information,1/1/2023 6:29:24 PM,Netwtw08,7017,None,7017 - secure boot (SB) configuration
Information,1/1/2023 6:29:23 PM,Netwtw08,7010,None,7010 - driver enabled (miniport init)
Information,1/1/2023 6:29:23 PM,Netwtw08,7002,None,7002 - CTDP power limit value (SPLC)
Information,1/1/2023 6:29:23 PM,MEIx64,2,None,Intel(R) Management Engine Interface driver has started successfully.
Information,1/1/2023 6:29:23 PM,Netwtw08,7005,None,7005 - SAR value max TX power (WRDS)
Information,1/1/2023 6:29:23 PM,Netwtw08,7036,None,The \Device\NDMP2 service entered the Intel(R) Wireless-AC 9462 state.
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-Power,521,(220),Active battery count change.
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-Power,521,(220),Active battery count change.
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 7 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 72
Minimum throttle percentage: 5"
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 5 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 72
Minimum throttle percentage: 5"
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 3 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 72
Minimum throttle percentage: 5"
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 1 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 72
Minimum throttle percentage: 5"
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 6 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 72
Minimum throttle percentage: 5"
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 4 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 72
Minimum throttle percentage: 5"
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 2 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 72
Minimum throttle percentage: 5"
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 0 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 1800
Maximum performance percentage: 216
Minimum performance percentage: 22
Minimum throttle percentage: 5"
Warning,1/1/2023 6:29:23 PM,Microsoft-Windows-Kernel-PnP,219,(212),The driver \Driver\WUDFRd failed to load for the device PCI\VEN_8086&DEV_1903&SUBSYS_08C81028&REV_0C\3&11583659&0&20.
Information,1/1/2023 6:29:23 PM,Microsoft-Windows-DriverFrameworks-UserMode,10118,Startup of the UMDF reflector,"UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
Information,1/1/2023 6:29:22 PM,Microsoft-Windows-Kernel-Power,172,(203),"Connectivity state in standby: Disconnected, Reason: NIC compliance"
Information,1/1/2023 6:29:22 PM,Microsoft-Windows-Kernel-Power,125,(86),"ACPI thermal zone \_TZ.THM has been enumerated.             
_PSV = 0K             
_TC1 = 0             
_TC2 = 0             
_TSP = 0ms             
_AC0 = 0K             
_AC1 = 0K             
_AC2 = 0K             
_AC3 = 0K             
_AC4 = 0K             
_AC5 = 0K             
_AC6 = 0K             
_AC7 = 0K             
_AC8 = 0K             
_AC9 = 0K             
_CRT = 380K             
_HOT = 0K             
minimum throttle = 0             
_CR3 = 0K"
Information,1/1/2023 6:29:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'npsvctrig' (10.0, ‎1979‎-‎12‎-‎19T13:12:41.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'KLIF' (10.0, ‎2021‎-‎12‎-‎18T13:18:52.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileCrypt' (10.0, ‎1983‎-‎08‎-‎18T23:58:35.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'klbackupflt' (10.0, ‎2021‎-‎12‎-‎18T13:18:09.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:22 PM,Microsoft-Windows-Ntfs,98,None,Volume C: (\Device\HarddiskVolume3) is healthy.  No action is needed.
Information,1/1/2023 6:29:22 PM,Microsoft-Windows-Ntfs,98,None,Volume \\?\Volume{3fc1266c-7817-49fd-6819-d824fc96eb1a} (\Device\HarddiskVolume5) is healthy.  No action is needed.
Information,1/1/2023 6:29:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'Wof' (10.0, ‎2013‎-‎07‎-‎23T22:08:12.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:22 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileInfo' (10.0, ‎2079‎-‎02‎-‎26T19:03:00.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-HAL,16,None,The iommu fault reporting has been initialized.
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-Kernel-General,20,(6),"The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0"
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-Kernel-Boot,30,(21),The firmware reported boot metrics.
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-Kernel-Boot,32,(58),The bootmgr spent 0 ms waiting for user input.
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-Kernel-Boot,18,(57),There are 0x1 boot options on this system.
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-Kernel-Boot,27,(33),The boot type was 0x0.
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-Kernel-Boot,25,(32),The boot menu policy was 0x1.
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-Kernel-Boot,238,(101),EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ‎2023‎-‎01‎-‎01T18:29:20.000000000Z.
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-Kernel-Boot,20,(31),The last shutdown's success status was true. The last boot's success status was true.
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-Kernel-Boot,153,(62),Virtualization-based security (policies: 0) is disabled.
Information,1/1/2023 6:29:21 PM,Microsoft-Windows-Kernel-General,12,(1),The operating system started at system time ‎2023‎-‎01‎-‎01T21:29:20.500000000Z.
Information,1/1/2023 6:29:11 PM,Microsoft-Windows-Kernel-General,13,(2),The operating system is shutting down at system time ‎2023‎-‎01‎-‎01T21:29:11.707148800Z.
Information,1/1/2023 6:29:11 PM,Microsoft-Windows-Kernel-Power,577,(280),The system has prepared for a system initiated reboot from Active.
Information,1/1/2023 6:29:10 PM,Microsoft-Windows-Kernel-Power,109,(103),"The kernel power manager has initiated a shutdown transition.

Action: Power Action Reboot 
Event Code: 0x0 
Reason: Kernel API"
Information,1/1/2023 6:15:57 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 9 to 10.

Reason SessionUnlock 

BootId: 9"
Information,1/1/2023 6:11:18 PM,Microsoft-Windows-WLAN-AutoConfig,4001,None,"WLAN AutoConfig service has successfully stopped.
"
Warning,1/1/2023 6:11:18 PM,Microsoft-Windows-WLAN-AutoConfig,10002,None,"WLAN Extensibility Module has stopped.

Module Path: C:\WINDOWS\system32\IntelIHVRouter08.dll
"
Information,1/1/2023 6:29:37 PM,EventLog,6013,None,The system uptime is 17 seconds.
Information,1/1/2023 6:29:37 PM,EventLog,6005,None,The Event log service was started.
Information,1/1/2023 6:29:37 PM,EventLog,6009,None,Microsoft (R) Windows (R) 10.00. 22621  Multiprocessor Free.
Information,1/1/2023 6:11:17 PM,Microsoft-Windows-Dhcp-Client,50037,Service State Event,DHCPv4 client service is stopped. ShutDown Flag value is 1
Information,1/1/2023 6:11:17 PM,Microsoft-Windows-Dhcp-Client,50106,Service State Event,DHCPv4 is waiting on DHCPv6 service to stop
Information,1/1/2023 6:11:17 PM,Microsoft-Windows-DHCPv6-Client,51057,Service State Event,DHCPv6 client service stop is almost done.DHCP Context Ref count is 1
Information,1/1/2023 6:11:17 PM,Microsoft-Windows-DHCPv6-Client,51047,Service State Event,DHCPv6 client service is stopped. ShutDown Flag value is 1
Information,1/1/2023 6:11:17 PM,Microsoft-Windows-Dhcp-Client,50105,Service State Event,DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT
Information,1/1/2023 6:11:17 PM,Microsoft-Windows-Dhcp-Client,50104,Service State Event,DHCPv4 client received shutdown notification
Information,1/1/2023 6:11:17 PM,EventLog,6006,None,The Event log service was stopped.
Error,1/1/2023 6:11:12 PM,Service Control Manager,7043,None,The Windows Security Service service did not shut down properly after receiving a preshutdown control.
Information,1/1/2023 6:10:56 PM,Microsoft-Windows-Winlogon,7002,(1102),User Logoff Notification for Customer Experience Improvement Program
Error,1/1/2023 6:10:53 PM,Microsoft-Windows-DistributedCOM,10010,None,The server {FD06603A-2BDF-4BB1-B7DF-5DC68F353601} did not register with DCOM within the required timeout.
Error,1/1/2023 6:10:53 PM,Microsoft-Windows-DistributedCOM,10010,None,The server {FD06603A-2BDF-4BB1-B7DF-5DC68F353601} did not register with DCOM within the required timeout.
Information,1/1/2023 6:10:53 PM,User32,1074,None,"The process C:\WINDOWS\system32\rstrui.exe (SAEZO) has initiated the restart of computer SAEZO on behalf of user Saezo\OzeasSantos for the following reason: No title for this reason could be found
 Reason Code: 0x2001a
 Shutdown Type: restart
 Comment: System Restore needs to restart your computer to restore your files and settings."
Information,1/1/2023 6:10:53 PM,Virtual Disk Service,4,None,Service stopped.
Information,1/1/2023 6:10:37 PM,Microsoft-Windows-Ntfs,98,None,Volume ?? (\Device\HarddiskVolumeShadowCopy7) is healthy.  No action is needed.
Information,1/1/2023 6:10:06 PM,Microsoft-Windows-Kernel-General,11,None,"TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy4\WINDOWS\System32\config\DRIVERS (TM: {6eb0d2ae-8a01-11ed-bc91-d09466c309a6}, RM: {6eb0d2ad-8a01-11ed-bc91-d09466c309a6}) finished with result=0xC00000A2 (Internal code=7)."
Information,1/1/2023 6:10:06 PM,Microsoft-Windows-Kernel-General,11,None,"TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy4\WINDOWS\System32\config\SYSTEM (TM: {6eb0d2ab-8a01-11ed-bc91-d09466c309a6}, RM: {6eb0d2aa-8a01-11ed-bc91-d09466c309a6}) finished with result=0xC00000A2 (Internal code=7)."
Information,1/1/2023 6:09:19 PM,Virtual Disk Service,3,None,Service started.
Information,1/1/2023 6:07:25 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,1/1/2023 5:57:20 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Warning,1/1/2023 5:44:42 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user Saezo\OzeasSantos SID (S-1-5-21-2173426690-2103480400-3118651004-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,1/1/2023 5:42:54 PM,Microsoft-Windows-DNS-Client,1014,(1014),Name resolution for the name secure.logmein.com timed out after none of the configured DNS servers responded. Client PID 4500.
Warning,1/1/2023 5:42:50 PM,Netwtw08,6062,None,6062 - Lso was triggered
Warning,1/1/2023 5:42:49 PM,Microsoft-Windows-DNS-Client,1014,(1014),Name resolution for the name 80.ucp-ntfy.kaspersky-labs.com timed out after none of the configured DNS servers responded. Client PID 11912.
Information,1/1/2023 5:42:48 PM,Netwtw08,7021,None,7021 - Connection telemetry fields and analysis usage
Information,1/1/2023 5:42:44 PM,Netwtw08,7011,None,7011 - radio ON
Warning,1/1/2023 5:42:37 PM,Microsoft-Windows-DNS-Client,1014,(1014),Name resolution for the name 80.ucp-ntfy.kaspersky-labs.com timed out after none of the configured DNS servers responded. Client PID 11912.
Information,1/1/2023 5:39:37 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,1/1/2023 5:37:43 PM,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Mini-Filter Driver service was changed from boot start to demand start.
Information,1/1/2023 5:37:43 PM,Microsoft-Windows-FilterManager,1,None,"File System Filter 'WdFilter' (Version 10.0, ‎2046‎-‎12‎-‎28T00:44:16.000000000Z) unloaded successfully."
Information,1/1/2023 5:37:43 PM,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Boot Driver service was changed from boot start to demand start.
Information,1/1/2023 5:37:42 PM,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Service service was changed from auto start to demand start.
Information,1/1/2023 5:37:33 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information,1/1/2023 5:37:21 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Warning,1/1/2023 5:36:35 PM,Microsoft-Windows-DNS-Client,1014,(1014),Name resolution for the name s03.upd.kaspersky.com timed out after none of the configured DNS servers responded. Client PID 3812.
Information,1/1/2023 5:36:24 PM,Netwtw08,7012,None,7012 - radio OFF
Information,1/1/2023 5:36:04 PM,Application Popup,26,None,Application popup: iw4mp.dat - Application Error : The application was unable to start correctly (0xc0000018). Click OK to close the application. 
Information,1/1/2023 5:34:47 PM,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  MpKsl2afde2d8
Service File Name:  C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{69B73656-56CE-452C-9906-EAAE4F025F6E}\MpKslDrv.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  "
Information,1/1/2023 5:34:45 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'WdFilter' (10.0, ‎2046‎-‎12‎-‎28T00:44:16.000000000Z) has successfully loaded and registered with Filter Manager."
Information,1/1/2023 5:34:45 PM,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Boot Driver service was changed from demand start to boot start.
Information,1/1/2023 5:34:45 PM,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Mini-Filter Driver service was changed from demand start to boot start.
Information,1/1/2023 5:34:45 PM,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Service service was changed from demand start to auto start.
Information,1/1/2023 5:25:53 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information,1/1/2023 5:07:25 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,1/1/2023 4:57:20 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Warning,1/1/2023 4:52:17 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user Saezo\OzeasSantos SID (S-1-5-21-2173426690-2103480400-3118651004-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,1/1/2023 4:50:18 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 7 to 9.

Reason InputHid 

BootId: 9"
Information,1/1/2023 4:49:35 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 6 to 7.

Reason SessionUnlock 

BootId: 9"
Warning,1/1/2023 4:44:29 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user Saezo\OzeasSantos SID (S-1-5-21-2173426690-2103480400-3118651004-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,1/1/2023 4:37:25 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,1/1/2023 4:32:46 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 4 to 6.

Reason InputHid 

BootId: 9"
Information,1/1/2023 4:27:20 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information,1/1/2023 4:12:39 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 3 to 4.

Reason SessionUnlock 

BootId: 9"
Information,1/1/2023 4:07:38 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 1 to 3.

Reason InputAccelerometer 

BootId: 9"
Information,1/1/2023 4:07:37 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat was cleared updating 0 keys and creating 0 modified pages.
Information,1/1/2023 4:07:25 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,1/1/2023 4:06:06 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 0 to 1.

Reason SessionUnlock 

BootId: 9"
Error,1/1/2023 4:06:04 PM,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NMPJ99VJBWV-Microsoft.YourPhone.
Information,1/1/2023 4:06:03 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9NMPJ99VJBWV-Microsoft.YourPhone
Information,1/1/2023 4:06:01 PM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,1/1/2023 3:57:20 PM,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
